relationship_id,source_occurrences,target_occurrence,canonical_character_id,original_canonical_character_id,relationship_type,confidence,source_block,source_attribution,source_reference_codes,related_non_equivalent_concepts,top_candidate,top_candidate_score,rationale
REL-C12-167,WIL02_REF:C117,C12:C167,MC0364,MC0364,historically_derived_distinct,moderate,,,W117,,,,C12 scores first-caudal neural-spine lamination complexity; Wilson C117 scores a lateral coel on the first-caudal neural arch.
REL-C12-168,WIL02_REF:C118,C12:C168,MC0118,MC0118,source_derived_same_concept,high,,,W118; U173-174; C30; S16,,,,"C12 explicitly cites Wilson C118; the same biological character concept is retained while allowing Carballido et al. to modify wording, scope, thresholds, or state bins."
REL-C12-169,,C12:C169,MC0365,MC0365,provisional_distinct,moderate,,,U172,,,,No existing canonical concept was equivalent enough to merge safely in this first pass. The character is retained as a provisional distinct concept pending later lineage evidence.
REL-C12-170,WIL02_REF:C119,C12:C170,MC0119,MC0119,source_derived_same_concept,high,,,W119; U181; C31,,,,"C12 explicitly cites Wilson C119; the same biological character concept is retained while allowing Carballido et al. to modify wording, scope, thresholds, or state bins."
REL-C12-171,WIL02_REF:C120,C12:C171,MC0120,MC0120,source_derived_same_concept,high,,,W120; U178,,,,"C12 explicitly cites Wilson C120; the same biological character concept is retained while allowing Carballido et al. to modify wording, scope, thresholds, or state bins."
REL-C12-172,,C12:C172,MC0366,MC0366,provisional_distinct,moderate,,,U177,,,,No existing canonical concept was equivalent enough to merge safely in this first pass. The character is retained as a provisional distinct concept pending later lineage evidence.
REL-C12-173,WIL02_REF:C121,C12:C173,MC0121,MC0121,source_derived_same_concept,high,,,W121; U188,,,,"C12 explicitly cites Wilson C121; the same biological character concept is retained while allowing Carballido et al. to modify wording, scope, thresholds, or state bins."
REL-C12-174,WIL02_REF:C122,C12:C174,MC0122,MC0122,source_derived_same_concept,high,,,W122; U188,,,,"C12 explicitly cites Wilson C122; the same biological character concept is retained while allowing Carballido et al. to modify wording, scope, thresholds, or state bins."
REL-C12-175,WIL02_REF:C123,C12:C175,MC0123,MC0123,source_derived_same_concept,high,,,W123; U188,,,,"C12 explicitly cites Wilson C123; the same biological character concept is retained while allowing Carballido et al. to modify wording, scope, thresholds, or state bins."
REL-C12-176,WIL02_REF:C124,C12:C176,MC0124,MC0124,source_derived_same_concept,high,,,W124; U188,,,,"C12 explicitly cites Wilson C124; the same biological character concept is retained while allowing Carballido et al. to modify wording, scope, thresholds, or state bins."
REL-C12-177,WIL02_REF:C125,C12:C177,MC0125,MC0125,source_derived_same_concept,high,,,W125; U188,,,,"C12 explicitly cites Wilson C125; the same biological character concept is retained while allowing Carballido et al. to modify wording, scope, thresholds, or state bins."
REL-C12-178,,C12:C178,MC0367,MC0367,provisional_distinct,moderate,,,U187,,,,No existing canonical concept was equivalent enough to merge safely in this first pass. The character is retained as a provisional distinct concept pending later lineage evidence.
REL-C12-179,WIL02_REF:C128,C12:C179,MC0128,MC0128,source_derived_same_concept,high,,,W128; U190-192; C32; S11,,,,"C12 explicitly cites Wilson C128; the same biological character concept is retained while allowing Carballido et al. to modify wording, scope, thresholds, or state bins."
REL-C12-180,WIL02_REF:C127,C12:C180,MC0127,MC0127,source_derived_same_concept,high,,,W127,,,,"C12 explicitly cites Wilson C127; the same biological character concept is retained while allowing Carballido et al. to modify wording, scope, thresholds, or state bins."
REL-C12-181,WIL02_REF:C129,C12:C181,MC0129,MC0129,source_derived_same_concept,high,,,W129,,,,"C12 explicitly cites Wilson C129; the same biological character concept is retained while allowing Carballido et al. to modify wording, scope, thresholds, or state bins."
REL-C12-182,WIL02_REF:C130,C12:C182,MC0130,MC0130,source_derived_same_concept,high,,,W130,,,,"C12 explicitly cites Wilson C130; the same biological character concept is retained while allowing Carballido et al. to modify wording, scope, thresholds, or state bins."
REL-C12-183,WIL02_REF:C126,C12:C183,MC0126,MC0126,source_derived_same_concept,moderate,,,W126; U189,,,,"C12 explicitly cites Wilson C126; the same biological character concept is retained while allowing Carballido et al. to modify wording, scope, thresholds, or state bins."
REL-C12-184,,C12:C184,MC0368,MC0368,provisional_distinct,moderate,,,U179,,,,No existing canonical concept was equivalent enough to merge safely in this first pass. The character is retained as a provisional distinct concept pending later lineage evidence.
REL-C12-185,,C12:C185,MC0369,MC0369,provisional_distinct,moderate,,,U186,,,,No existing canonical concept was equivalent enough to merge safely in this first pass. The character is retained as a provisional distinct concept pending later lineage evidence.
REL-C12-186,WIL02_REF:C131,C12:C186,MC0131,MC0131,source_derived_same_concept,moderate,,,W131; U184,,,,"C12 explicitly cites Wilson C131; the same biological character concept is retained while allowing Carballido et al. to modify wording, scope, thresholds, or state bins."
REL-C12-187,WIL02_REF:C132,C12:C187,MC0132,MC0132,source_derived_same_concept,high,,,W132; U182-183,,,,"C12 explicitly cites Wilson C132; the same biological character concept is retained while allowing Carballido et al. to modify wording, scope, thresholds, or state bins."
REL-C12-188,WIL02_REF:C134,C12:C188,MC0134,MC0134,source_derived_same_concept,high,,,W134; U175,,,,"C12 explicitly cites Wilson C134; the same biological character concept is retained while allowing Carballido et al. to modify wording, scope, thresholds, or state bins."
REL-C12-189,W02:C240,C12:C189,MC0240,MC0240,equivalent,high,,,U185; C35,,,,Same middle-caudal neural-arch position over the centrum as the earlier Salgado-derived concept.
REL-C12-190,WIL02_REF:C133,C12:C190,MC0133,MC0133,source_derived_same_concept,high,,,W133,,,,"C12 explicitly cites Wilson C133; the same biological character concept is retained while allowing Carballido et al. to modify wording, scope, thresholds, or state bins."
REL-C12-191,WIL02_REF:C135,C12:C191,MC0135,MC0135,source_derived_same_concept,high,,,W135,,,,"C12 explicitly cites Wilson C135; the same biological character concept is retained while allowing Carballido et al. to modify wording, scope, thresholds, or state bins."
REL-C12-192,WIL02_REF:C138,C12:C192,MC0138,MC0138,source_derived_same_concept,high,,,W136; W138; U176,MC0136,,,"The focal proposition is the number of distal/anarcuate caudals, corresponding most directly to Wilson C138."
REL-C12-193,WIL02_REF:C136,C12:C193,MC0136,MC0136,source_derived_same_concept,high,,,W136; W138; U176,MC0138,,,"The focal proposition is distal-caudal articular-face morphology, corresponding most directly to Wilson C136."
REL-C12-194,WIL02_REF:C137,C12:C194,MC0137,MC0137,source_derived_same_concept,high,,,W137; U180; C36; S8,,,,"C12 explicitly cites Wilson C137; the same biological character concept is retained while allowing Carballido et al. to modify wording, scope, thresholds, or state bins."
REL-C12-195,WIL02_REF:C139,C12:C195,MC0139,MC0139,source_derived_same_concept,high,,,W139; U121,,,,"C12 explicitly cites Wilson C139; the same biological character concept is retained while allowing Carballido et al. to modify wording, scope, thresholds, or state bins."
REL-C12-196,WIL02_REF:C140,C12:C196,MC0140,MC0140,source_derived_same_concept,high,,,W140; U120,,,,"C12 explicitly cites Wilson C140; the same biological character concept is retained while allowing Carballido et al. to modify wording, scope, thresholds, or state bins."
REL-C12-197,WIL02_REF:C141,C12:C197,MC0141,MC0141,source_derived_same_concept,high,,,W141; U160,,,,"C12 explicitly cites Wilson C141; the same biological character concept is retained while allowing Carballido et al. to modify wording, scope, thresholds, or state bins."
REL-C12-198,,C12:C198,MC0370,MC0370,provisional_distinct,moderate,,,U159,,,,No existing canonical concept was equivalent enough to merge safely in this first pass. The character is retained as a provisional distinct concept pending later lineage evidence.
REL-C12-199,WIL02_REF:C142,C12:C199,MC0142,MC0142,source_derived_same_concept,high,,,W142,,,,"C12 explicitly cites Wilson C142; the same biological character concept is retained while allowing Carballido et al. to modify wording, scope, thresholds, or state bins."
REL-C12-200,WIL02_REF:C147,C12:C200,MC0147,MC0147,source_derived_same_concept,high,,,W147,,,,"C12 explicitly cites Wilson C147; the same biological character concept is retained while allowing Carballido et al. to modify wording, scope, thresholds, or state bins."
REL-C12-201,WIL02_REF:C143; WIL02_REF:C144,C12:C201,MC0371,MC0371,merged_derived,high,,,W143-144; U197-198; S17,,,,C12 integrates forked-chevron process development and distribution into a multistate haemal-arch morphology character.
REL-C12-202,WIL02_REF:C146,C12:C202,MC0146,MC0146,source_derived_same_concept,high,,,W146; U196,,,,"C12 explicitly cites Wilson C146; the same biological character concept is retained while allowing Carballido et al. to modify wording, scope, thresholds, or state bins."
REL-C12-203,WIL02_REF:C145,C12:C203,MC0145,MC0145,source_derived_same_concept,high,,,W145; U194-195; C34; S18,,,,"C12 explicitly cites Wilson C145; the same biological character concept is retained while allowing Carballido et al. to modify wording, scope, thresholds, or state bins."
REL-C12-204,WIL02_REF:C148,C12:C204,MC0148,MC0148,source_derived_same_concept,high,,,W148; U199; C37,,,,"C12 explicitly cites Wilson C148; the same biological character concept is retained while allowing Carballido et al. to modify wording, scope, thresholds, or state bins."
REL-C12-205,WIL02_REF:C149,C12:C205,MC0372,MC0372,historically_derived_distinct,moderate,,,W149; U214-215,,,,"C12 uses a forelimb:hindlimb length ratio, whereas Wilson C149 codes bipedal versus obligately quadrupedal posture."
REL-C12-206,WIL02_REF:C172,C12:C206,MC0172,MC0172,source_derived_same_concept,high,,,W172; U216; C48; S12,,,,"C12 explicitly cites Wilson C172; the same biological character concept is retained while allowing Carballido et al. to modify wording, scope, thresholds, or state bins."
REL-C12-207,,C12:C207,MC0373,MC0373,provisional_distinct,moderate,,,,,,,No existing canonical concept was equivalent enough to merge safely in this first pass. The character is retained as a provisional distinct concept pending later lineage evidence.
REL-C12-208,WIL02_REF:C150,C12:C208,MC0150,MC0150,source_derived_same_concept,high,,,W150; U200,,,,"C12 explicitly cites Wilson C150; the same biological character concept is retained while allowing Carballido et al. to modify wording, scope, thresholds, or state bins."
REL-C12-209,,C12:C209,MC0374,MC0374,provisional_distinct,moderate,,,U201,,,,No existing canonical concept was equivalent enough to merge safely in this first pass. The character is retained as a provisional distinct concept pending later lineage evidence.
REL-C12-210,,C12:C210,MC0375,MC0375,provisional_distinct,moderate,,,U202,,,,No existing canonical concept was equivalent enough to merge safely in this first pass. The character is retained as a provisional distinct concept pending later lineage evidence.
REL-C12-211,WIL02_REF:C151,C12:C211,MC0151,MC0151,source_derived_same_concept,high,,,W151,,,,"C12 explicitly cites Wilson C151; the same biological character concept is retained while allowing Carballido et al. to modify wording, scope, thresholds, or state bins."
